epoch,utc_time,stage,total_versions,max_versions,total_rowsets,max_rowsets,total_segments,max_segments,data_size,num_rows
1787907245.6251788,2026-08-28T08:54:05+00:00,http_log_5m_x7,51.0,11.0,51.0,11.0,51.0,11.0,1723948033.0,61163.0
1787907250.647829,2026-08-28T08:54:10+00:00,http_log_5m_x7,52.0,12.0,52.0,12.0,52.0,12.0,1728220679.0,61318.0
1787907255.672908,2026-08-28T08:54:15+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1732851293.0,61473.0
1787907260.6879969,2026-08-28T08:54:20+00:00,http_log_5m_x7,50.0,10.0,50.0,10.0,50.0,10.0,1736937505.0,61628.0
1787907265.707776,2026-08-28T08:54:25+00:00,http_log_5m_x7,47.0,8.0,47.0,8.0,47.0,8.0,1741782814.0,61814.0
1787907270.72817,2026-08-28T08:54:30+00:00,http_log_5m_x7,47.0,8.0,47.0,8.0,47.0,8.0,1744980349.0,61938.0
1787907275.750292,2026-08-28T08:54:35+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1750419204.0,62124.0
1787907280.763326,2026-08-28T08:54:40+00:00,http_log_5m_x7,50.0,10.0,50.0,10.0,50.0,10.0,1755200169.0,62279.0
1787907285.771779,2026-08-28T08:54:45+00:00,http_log_5m_x7,51.0,11.0,51.0,11.0,51.0,11.0,1759762485.0,62434.0
1787907290.7904582,2026-08-28T08:54:50+00:00,http_log_5m_x7,52.0,12.0,52.0,12.0,52.0,12.0,1764039765.0,62589.0
1787907295.807907,2026-08-28T08:54:55+00:00,http_log_5m_x7,52.0,12.0,52.0,12.0,52.0,12.0,1767987990.0,62713.0
1787907300.8284218,2026-08-28T08:55:00+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1771789827.0,62868.0
1787907305.844918,2026-08-28T08:55:05+00:00,http_log_5m_x7,50.0,10.0,50.0,10.0,50.0,10.0,1776401183.0,63023.0
1787907310.863872,2026-08-28T08:55:10+00:00,http_log_5m_x7,52.0,12.0,52.0,12.0,52.0,12.0,1782434546.0,63209.0
1787907315.874301,2026-08-28T08:55:15+00:00,http_log_5m_x7,53.0,13.0,53.0,13.0,53.0,13.0,1786571710.0,63364.0
1787907320.8896441,2026-08-28T08:55:20+00:00,http_log_5m_x7,54.0,14.0,54.0,14.0,54.0,14.0,1790892953.0,63519.0
1787907325.912788,2026-08-28T08:55:25+00:00,http_log_5m_x7,55.0,15.0,55.0,15.0,55.0,15.0,1795698993.0,63674.0
1787907330.930382,2026-08-28T08:55:30+00:00,http_log_5m_x7,48.0,8.0,48.0,8.0,48.0,8.0,1798489890.0,63829.0
1787907335.953564,2026-08-28T08:55:35+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1803166359.0,63984.0
1787907340.967802,2026-08-28T08:55:41+00:00,http_log_5m_x7,50.0,10.0,50.0,10.0,50.0,10.0,1807760969.0,64139.0
1787907345.98979,2026-08-28T08:55:46+00:00,http_log_5m_x7,51.0,11.0,51.0,11.0,51.0,11.0,1812066747.0,64294.0
1787907351.009938,2026-08-28T08:55:51+00:00,http_log_5m_x7,52.0,12.0,52.0,12.0,52.0,12.0,1816344014.0,64449.0
1787907356.034079,2026-08-28T08:55:56+00:00,http_log_5m_x7,53.0,13.0,53.0,13.0,53.0,13.0,1820817061.0,64604.0
1787907361.055639,2026-08-28T08:56:01+00:00,http_log_5m_x7,50.0,10.0,50.0,10.0,50.0,10.0,1824816820.0,64759.0
1787907366.079444,2026-08-28T08:56:06+00:00,http_log_5m_x7,51.0,11.0,51.0,11.0,51.0,11.0,1829005219.0,64914.0
1787907371.1046941,2026-08-28T08:56:11+00:00,http_log_5m_x7,52.0,12.0,52.0,12.0,52.0,12.0,1833232307.0,65069.0
1787907376.121403,2026-08-28T08:56:16+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1833724796.0,65100.0
1787907381.138987,2026-08-28T08:56:21+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1833724796.0,65100.0
1787907386.162171,2026-08-28T08:56:26+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1833724796.0,65100.0
1787907391.1818821,2026-08-28T08:56:31+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1833724796.0,65100.0
1787907396.202817,2026-08-28T08:56:36+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1833724796.0,65100.0
1787907401.2237031,2026-08-28T08:56:41+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1833724796.0,65100.0
1787907406.2537432,2026-08-28T08:56:46+00:00,http_log_5m_x7,49.0,9.0,49.0,9.0,49.0,9.0,1833724796.0,65100.0
1787907411.277926,2026-08-28T08:56:51+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907416.2984881,2026-08-28T08:56:56+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907421.321988,2026-08-28T08:57:01+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907426.34366,2026-08-28T08:57:06+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907431.3617668,2026-08-28T08:57:11+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907436.3866692,2026-08-28T08:57:16+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907441.407367,2026-08-28T08:57:21+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907446.430121,2026-08-28T08:57:26+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907451.44651,2026-08-28T08:57:31+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907456.464654,2026-08-28T08:57:36+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907461.489999,2026-08-28T08:57:41+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907466.5074189,2026-08-28T08:57:46+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907471.532834,2026-08-28T08:57:51+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907476.558284,2026-08-28T08:57:56+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907481.583575,2026-08-28T08:58:01+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907486.6082299,2026-08-28T08:58:06+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907491.6332538,2026-08-28T08:58:11+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907496.653396,2026-08-28T08:58:16+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907501.6738079,2026-08-28T08:58:21+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907506.696264,2026-08-28T08:58:26+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907511.715791,2026-08-28T08:58:31+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907516.7331488,2026-08-28T08:58:36+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907521.7585752,2026-08-28T08:58:41+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907526.777836,2026-08-28T08:58:46+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907531.8007,2026-08-28T08:58:51+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907536.853506,2026-08-28T08:58:56+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907541.870333,2026-08-28T08:59:01+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907546.893569,2026-08-28T08:59:06+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907551.918946,2026-08-28T08:59:11+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907556.9419289,2026-08-28T08:59:16+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907561.955133,2026-08-28T08:59:21+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907566.977163,2026-08-28T08:59:27+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907571.997598,2026-08-28T08:59:32+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907577.018739,2026-08-28T08:59:37+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907582.0408041,2026-08-28T08:59:42+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907587.062164,2026-08-28T08:59:47+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907592.0812511,2026-08-28T08:59:52+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907597.10035,2026-08-28T08:59:57+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907602.120488,2026-08-28T09:00:02+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907607.1455941,2026-08-28T09:00:07+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907612.166411,2026-08-28T09:00:12+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907617.185571,2026-08-28T09:00:17+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907622.2086349,2026-08-28T09:00:22+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907627.229086,2026-08-28T09:00:27+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907632.2491179,2026-08-28T09:00:32+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907637.2702148,2026-08-28T09:00:37+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907642.29559,2026-08-28T09:00:42+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907647.318618,2026-08-28T09:00:47+00:00,http_log_5m_x7,45.0,8.0,45.0,8.0,45.0,8.0,1833503870.0,65100.0
1787907652.334611,2026-08-28T09:00:52+00:00,http_log_5m_x7,31.0,7.0,31.0,7.0,31.0,7.0,1831652015.0,65100.0
1787907657.359042,2026-08-28T09:00:57+00:00,http_log_5m_x7,25.0,7.0,25.0,7.0,25.0,7.0,1830976589.0,65100.0
1787907662.38065,2026-08-28T09:01:02+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907667.402216,2026-08-28T09:01:07+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907672.414774,2026-08-28T09:01:12+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907677.42902,2026-08-28T09:01:17+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907682.448965,2026-08-28T09:01:22+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907687.46804,2026-08-28T09:01:27+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907692.487663,2026-08-28T09:01:32+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907697.512872,2026-08-28T09:01:37+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907702.534142,2026-08-28T09:01:42+00:00,http_log_5m_x7,21.0,7.0,21.0,7.0,21.0,7.0,1830449752.0,65100.0
1787907707.554931,2026-08-28T09:01:47+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907712.5722082,2026-08-28T09:01:52+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907717.594597,2026-08-28T09:01:57+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907722.615867,2026-08-28T09:02:02+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907727.6364522,2026-08-28T09:02:07+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907732.6577091,2026-08-28T09:02:12+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907737.678404,2026-08-28T09:02:17+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907742.7011871,2026-08-28T09:02:22+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907747.7198489,2026-08-28T09:02:27+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907752.740741,2026-08-28T09:02:32+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907757.759687,2026-08-28T09:02:37+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
1787907762.782263,2026-08-28T09:02:42+00:00,http_log_5m_x7,11.0,5.0,11.0,5.0,11.0,5.0,1829252621.0,65100.0
