batch,logical_second,utc_time,label,payload_bytes,rows,latency_ms,status,loaded_rows,loaded_bytes,load_time_ms
378,378,2026-08-28T08:27:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00378,527053,31,359.902,Success,31,527053,355
379,379,2026-08-28T08:27:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00379,526167,31,426.021,Success,31,526167,421
380,380,2026-08-28T08:27:32+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00380,527903,31,362.358,Success,31,527903,357
381,381,2026-08-28T08:27:33+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00381,526173,31,465.047,Success,31,526173,456
382,382,2026-08-28T08:27:34+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00382,527326,31,348.561,Success,31,527326,343
383,383,2026-08-28T08:27:35+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00383,526497,31,441.088,Success,31,526497,435
384,384,2026-08-28T08:27:36+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00384,526835,31,461.07,Success,31,526835,455
385,385,2026-08-28T08:27:37+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00385,527086,31,449.681,Success,31,527086,444
386,386,2026-08-28T08:27:38+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00386,526237,31,336.856,Success,31,526237,332
387,387,2026-08-28T08:27:39+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00387,526484,31,332.925,Success,31,526484,327
388,388,2026-08-28T08:27:40+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00388,526495,31,435.467,Success,31,526495,430
389,389,2026-08-28T08:27:41+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00389,527537,31,288.767,Success,31,527537,283
390,390,2026-08-28T08:27:42+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00390,528041,31,389.334,Success,31,528041,384
391,391,2026-08-28T08:27:43+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00391,526297,31,324.403,Success,31,526297,319
392,392,2026-08-28T08:27:44+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00392,526307,31,430.519,Success,31,526307,425
393,393,2026-08-28T08:27:45+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00393,525200,31,465.211,Success,31,525200,459
394,394,2026-08-28T08:27:46+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00394,526951,31,449.646,Success,31,526951,450
395,395,2026-08-28T08:27:47+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00395,527565,31,378.15,Success,31,527565,377
396,396,2026-08-28T08:27:48+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00396,527245,31,426.063,Success,31,527245,425
397,397,2026-08-28T08:27:49+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00397,526616,31,423.501,Success,31,526616,421
398,398,2026-08-28T08:27:50+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00398,527885,31,383.88,Success,31,527885,381
399,399,2026-08-28T08:27:51+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00399,526588,31,413.373,Success,31,526588,411
400,400,2026-08-28T08:27:52+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00400,526529,31,452.826,Success,31,526529,450
401,401,2026-08-28T08:27:53+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00401,526328,31,438.227,Success,31,526328,434
402,402,2026-08-28T08:27:54+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00402,527599,31,434.213,Success,31,527599,430
403,403,2026-08-28T08:27:55+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00403,527437,31,403.107,Success,31,527437,399
404,404,2026-08-28T08:27:56+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00404,526484,31,291.209,Success,31,526484,286
405,405,2026-08-28T08:27:57+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00405,526224,31,433.249,Success,31,526224,429
406,406,2026-08-28T08:27:58+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00406,526456,31,455.023,Success,31,526456,450
407,407,2026-08-28T08:27:59+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00407,525997,31,319.561,Success,31,525997,314
408,408,2026-08-28T08:28:00+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00408,527639,31,323.882,Success,31,527639,319
409,409,2026-08-28T08:28:01+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00409,527222,31,279.217,Success,31,527222,274
410,410,2026-08-28T08:28:02+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00410,526195,31,383.178,Success,31,526195,378
411,411,2026-08-28T08:28:03+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00411,527274,31,335.617,Success,31,527274,330
412,412,2026-08-28T08:28:04+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00412,525471,31,314.789,Success,31,525471,310
413,413,2026-08-28T08:28:05+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00413,527800,31,308.298,Success,31,527800,303
414,414,2026-08-28T08:28:06+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00414,527061,31,381.745,Success,31,527061,380
415,415,2026-08-28T08:28:07+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00415,526607,31,428.662,Success,31,526607,426
416,416,2026-08-28T08:28:08+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00416,525759,31,316.694,Success,31,525759,312
417,417,2026-08-28T08:28:09+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00417,526141,31,312.807,Success,31,526141,309
418,418,2026-08-28T08:28:10+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00418,526109,31,380.853,Success,31,526109,377
419,419,2026-08-28T08:28:11+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00419,527219,31,373.114,Success,31,527219,368
420,420,2026-08-28T08:28:12+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00420,526372,31,374.556,Success,31,526372,371
421,421,2026-08-28T08:28:13+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00421,527848,31,564.066,Success,31,527848,561
422,422,2026-08-28T08:28:14+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00422,526450,31,519.474,Success,31,526450,515
423,423,2026-08-28T08:28:16+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00423,527216,31,596.661,Success,31,527216,593
424,424,2026-08-28T08:28:16+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00424,526402,31,386.33,Success,31,526402,382
425,425,2026-08-28T08:28:17+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00425,526856,31,430.527,Success,31,526856,426
426,426,2026-08-28T08:28:18+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00426,526077,31,306.773,Success,31,526077,301
427,427,2026-08-28T08:28:19+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00427,526577,31,393.609,Success,31,526577,388
428,428,2026-08-28T08:28:20+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00428,526851,31,408.225,Success,31,526851,403
429,429,2026-08-28T08:28:21+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00429,526863,31,325.521,Success,31,526863,320
430,430,2026-08-28T08:28:22+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00430,526493,31,399.487,Success,31,526493,394
431,431,2026-08-28T08:28:23+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00431,527582,31,353.215,Success,31,527582,348
432,432,2026-08-28T08:28:24+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00432,526380,31,428.468,Success,31,526380,423
433,433,2026-08-28T08:28:25+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00433,526156,31,492.109,Success,31,526156,486
434,434,2026-08-28T08:28:26+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00434,526432,31,365.903,Success,31,526432,360
435,435,2026-08-28T08:28:27+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00435,526666,31,448.118,Success,31,526666,443
436,436,2026-08-28T08:28:28+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00436,525463,31,370.618,Success,31,525463,365
437,437,2026-08-28T08:28:29+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00437,527118,31,424.314,Success,31,527118,418
438,438,2026-08-28T08:28:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00438,526417,31,320.211,Success,31,526417,315
439,439,2026-08-28T08:28:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00439,526755,31,396.001,Success,31,526755,391
440,440,2026-08-28T08:28:32+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00440,525227,31,451.906,Success,31,525227,446
441,441,2026-08-28T08:28:33+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00441,526471,31,415.24,Success,31,526471,409
442,442,2026-08-28T08:28:34+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00442,526615,31,396.175,Success,31,526615,390
443,443,2026-08-28T08:28:35+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00443,525545,31,425.695,Success,31,525545,420
444,444,2026-08-28T08:28:36+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00444,526047,31,380.444,Success,31,526047,375
445,445,2026-08-28T08:28:37+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00445,526454,31,436.529,Success,31,526454,431
446,446,2026-08-28T08:28:38+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00446,526047,31,478.649,Success,31,526047,471
447,447,2026-08-28T08:28:39+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00447,527021,31,425.081,Success,31,527021,420
448,448,2026-08-28T08:28:40+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00448,526431,31,380.508,Success,31,526431,375
449,449,2026-08-28T08:28:41+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00449,526970,31,394.648,Success,31,526970,390
450,450,2026-08-28T08:28:42+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00450,526730,31,422.108,Success,31,526730,417
451,451,2026-08-28T08:28:43+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00451,527461,31,482.956,Success,31,527461,478
452,452,2026-08-28T08:28:44+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00452,526711,31,401.897,Success,31,526711,396
453,453,2026-08-28T08:28:45+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00453,526423,31,346.703,Success,31,526423,341
454,454,2026-08-28T08:28:46+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00454,526935,31,381.07,Success,31,526935,382
455,455,2026-08-28T08:28:47+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00455,526367,31,412.171,Success,31,526367,412
456,456,2026-08-28T08:28:48+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00456,525607,31,429.022,Success,31,525607,428
457,457,2026-08-28T08:28:49+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00457,527034,31,402.551,Success,31,527034,401
458,458,2026-08-28T08:28:50+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00458,526240,31,348.398,Success,31,526240,346
459,459,2026-08-28T08:28:51+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00459,526329,31,346.105,Success,31,526329,343
460,460,2026-08-28T08:28:52+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00460,525974,31,416.796,Success,31,525974,414
461,461,2026-08-28T08:28:53+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00461,528199,31,407.671,Success,31,528199,405
462,462,2026-08-28T08:28:54+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00462,525433,31,362.399,Success,31,525433,358
463,463,2026-08-28T08:28:55+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00463,526058,31,294.983,Success,31,526058,291
464,464,2026-08-28T08:28:56+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00464,525479,31,366.407,Success,31,525479,362
465,465,2026-08-28T08:28:57+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00465,526111,31,415.629,Success,31,526111,412
466,466,2026-08-28T08:28:58+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00466,525906,31,363.637,Success,31,525906,359
467,467,2026-08-28T08:28:59+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00467,526600,31,361.057,Success,31,526600,356
468,468,2026-08-28T08:29:00+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00468,526055,31,431.03,Success,31,526055,426
469,469,2026-08-28T08:29:01+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00469,526374,31,389.309,Success,31,526374,383
470,470,2026-08-28T08:29:02+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00470,527386,31,341.764,Success,31,527386,337
471,471,2026-08-28T08:29:03+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00471,526892,31,419.843,Success,31,526892,415
472,472,2026-08-28T08:29:04+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00472,525844,31,355.714,Success,31,525844,350
473,473,2026-08-28T08:29:05+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00473,526926,31,443.924,Success,31,526926,438
474,474,2026-08-28T08:29:06+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00474,526216,31,441.683,Success,31,526216,442
475,475,2026-08-28T08:29:07+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00475,526891,31,383.653,Success,31,526891,382
476,476,2026-08-28T08:29:08+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00476,526229,31,298.311,Success,31,526229,295
477,477,2026-08-28T08:29:09+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00477,526517,31,432.552,Success,31,526517,430
478,478,2026-08-28T08:29:10+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00478,527128,31,422.872,Success,31,527128,419
479,479,2026-08-28T08:29:11+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00479,526648,31,312.694,Success,31,526648,308
480,480,2026-08-28T08:29:12+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00480,526038,31,346.731,Success,31,526038,343
481,481,2026-08-28T08:29:13+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00481,525960,31,394.186,Success,31,525960,390
482,482,2026-08-28T08:29:14+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00482,526688,31,439.657,Success,31,526688,436
483,483,2026-08-28T08:29:15+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00483,526588,31,365.704,Success,31,526588,361
484,484,2026-08-28T08:29:16+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00484,526741,31,386.354,Success,31,526741,382
485,485,2026-08-28T08:29:17+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00485,526131,31,312.583,Success,31,526131,308
486,486,2026-08-28T08:29:18+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00486,526135,31,473.674,Success,31,526135,469
487,487,2026-08-28T08:29:19+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00487,525745,31,484.569,Success,31,525745,480
488,488,2026-08-28T08:29:20+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00488,527537,31,348.411,Success,31,527537,343
489,489,2026-08-28T08:29:21+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00489,527151,31,262.322,Success,31,527151,257
490,490,2026-08-28T08:29:22+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00490,526671,31,427.544,Success,31,526671,417
491,491,2026-08-28T08:29:23+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00491,526772,31,492.127,Success,31,526772,487
492,492,2026-08-28T08:29:24+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00492,527852,31,331.1,Success,31,527852,325
493,493,2026-08-28T08:29:25+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00493,526461,31,446.243,Success,31,526461,440
494,494,2026-08-28T08:29:26+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00494,526644,31,401.169,Success,31,526644,402
495,495,2026-08-28T08:29:27+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00495,526336,31,382.218,Success,31,526336,382
496,496,2026-08-28T08:29:28+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00496,525780,31,453.655,Success,31,525780,454
497,497,2026-08-28T08:29:29+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00497,527466,31,368.943,Success,31,527466,368
498,498,2026-08-28T08:29:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00498,527610,31,372.754,Success,31,527610,371
499,499,2026-08-28T08:29:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00499,526344,31,494.498,Success,31,526344,493
500,500,2026-08-28T08:29:32+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00500,525972,31,466.619,Success,31,525972,465
501,501,2026-08-28T08:29:33+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00501,526074,31,414.627,Success,31,526074,411
502,502,2026-08-28T08:29:34+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00502,526452,31,331.016,Success,31,526452,326
503,503,2026-08-28T08:29:35+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00503,526782,31,377.38,Success,31,526782,371
504,504,2026-08-28T08:29:36+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00504,526900,31,453.586,Success,31,526900,455
505,505,2026-08-28T08:29:37+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00505,526557,31,449.94,Success,31,526557,451
506,506,2026-08-28T08:29:38+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00506,526865,31,338.336,Success,31,526865,337
507,507,2026-08-28T08:29:39+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00507,527367,31,397.485,Success,31,527367,396
508,508,2026-08-28T08:29:40+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00508,526365,31,375.008,Success,31,526365,373
509,509,2026-08-28T08:29:41+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00509,526495,31,488.581,Success,31,526495,487
510,510,2026-08-28T08:29:42+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00510,526328,31,471.188,Success,31,526328,469
511,511,2026-08-28T08:29:43+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00511,526560,31,348.507,Success,31,526560,345
512,512,2026-08-28T08:29:44+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00512,525332,31,447.386,Success,31,525332,443
513,513,2026-08-28T08:29:45+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00513,526922,31,433.624,Success,31,526922,430
514,514,2026-08-28T08:29:46+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00514,526537,31,474.484,Success,31,526537,470
515,515,2026-08-28T08:29:47+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00515,526712,31,472.264,Success,31,526712,468
516,516,2026-08-28T08:29:48+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00516,525454,31,511.916,Success,31,525454,508
517,517,2026-08-28T08:29:49+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00517,526434,31,427.18,Success,31,526434,421
518,518,2026-08-28T08:29:51+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00518,526764,31,663.673,Success,31,526764,659
519,519,2026-08-28T08:29:51+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00519,525992,31,413.404,Success,31,525992,408
520,520,2026-08-28T08:29:52+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00520,527521,31,565.414,Success,31,527521,545
521,521,2026-08-28T08:29:53+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00521,527216,31,392.937,Success,31,527216,388
522,522,2026-08-28T08:29:54+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00522,527219,31,449.839,Success,31,527219,444
523,523,2026-08-28T08:29:55+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00523,527083,31,403.726,Success,31,527083,397
524,524,2026-08-28T08:29:56+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00524,525364,31,468.684,Success,31,525364,471
525,525,2026-08-28T08:29:57+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00525,527099,31,340.667,Success,31,527099,340
526,526,2026-08-28T08:29:58+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00526,525912,31,293.876,Success,31,525912,290
527,527,2026-08-28T08:29:59+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00527,527065,31,366.344,Success,31,527065,365
528,528,2026-08-28T08:30:00+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00528,526112,31,351.809,Success,31,526112,350
529,529,2026-08-28T08:30:01+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00529,526490,31,305.135,Success,31,526490,302
530,530,2026-08-28T08:30:02+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00530,526327,31,362.517,Success,31,526327,360
531,531,2026-08-28T08:30:03+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00531,526207,31,348.722,Success,31,526207,345
532,532,2026-08-28T08:30:04+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00532,525973,31,474.952,Success,31,525973,471
533,533,2026-08-28T08:30:05+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00533,526588,31,430.721,Success,31,526588,425
534,534,2026-08-28T08:30:06+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00534,525968,31,318.589,Success,31,525968,318
535,535,2026-08-28T08:30:07+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00535,526871,31,377.456,Success,31,526871,377
536,536,2026-08-28T08:30:08+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00536,526273,31,436.176,Success,31,526273,435
537,537,2026-08-28T08:30:09+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00537,526248,31,424.897,Success,31,526248,424
538,538,2026-08-28T08:30:10+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00538,527041,31,371.009,Success,31,527041,369
539,539,2026-08-28T08:30:11+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00539,526406,31,336.057,Success,31,526406,333
540,540,2026-08-28T08:30:12+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00540,525956,31,294.73,Success,31,525956,291
541,541,2026-08-28T08:30:13+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00541,526188,31,391.452,Success,31,526188,388
542,542,2026-08-28T08:30:14+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00542,526681,31,401.532,Success,31,526681,397
543,543,2026-08-28T08:30:15+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00543,526209,31,389.532,Success,31,526209,386
544,544,2026-08-28T08:30:16+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00544,526546,31,313.368,Success,31,526546,309
545,545,2026-08-28T08:30:17+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00545,526858,31,362.651,Success,31,526858,358
546,546,2026-08-28T08:30:18+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00546,527506,31,289.354,Success,31,527506,285
547,547,2026-08-28T08:30:19+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00547,525866,31,457.561,Success,31,525866,452
548,548,2026-08-28T08:30:20+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00548,526141,31,469.843,Success,31,526141,465
549,549,2026-08-28T08:30:21+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00549,526014,31,412.496,Success,31,526014,407
550,550,2026-08-28T08:30:22+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00550,526360,31,449.127,Success,31,526360,444
551,551,2026-08-28T08:30:23+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00551,526924,31,359.5,Success,31,526924,354
552,552,2026-08-28T08:30:24+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00552,527015,31,474.133,Success,31,527015,469
553,553,2026-08-28T08:30:25+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00553,526270,31,436.386,Success,31,526270,430
554,554,2026-08-28T08:30:26+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00554,527949,31,457.127,Success,31,527949,458
555,555,2026-08-28T08:30:27+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00555,525729,31,336.354,Success,31,525729,335
556,556,2026-08-28T08:30:28+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00556,526830,31,415.326,Success,31,526830,413
557,557,2026-08-28T08:30:29+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00557,526119,31,407.666,Success,31,526119,406
558,558,2026-08-28T08:30:30+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00558,526961,31,314.365,Success,31,526961,312
559,559,2026-08-28T08:30:31+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00559,525976,31,306.693,Success,31,525976,300
560,560,2026-08-28T08:30:32+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00560,526768,31,380.709,Success,31,526768,378
561,561,2026-08-28T08:30:33+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00561,527247,31,367.235,Success,31,527247,364
562,562,2026-08-28T08:30:34+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00562,525989,31,339.3,Success,31,525989,334
563,563,2026-08-28T08:30:35+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00563,526833,31,313.357,Success,31,526833,309
564,564,2026-08-28T08:30:36+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00564,527399,31,379.279,Success,31,527399,375
565,565,2026-08-28T08:30:37+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00565,526410,31,457.233,Success,31,526410,452
566,566,2026-08-28T08:30:38+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00566,526239,31,477.186,Success,31,526239,473
567,567,2026-08-28T08:30:39+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00567,526245,31,295.057,Success,31,526245,290
568,568,2026-08-28T08:30:40+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00568,525730,31,395.511,Success,31,525730,390
569,569,2026-08-28T08:30:41+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00569,526534,31,344.63,Success,31,526534,339
570,570,2026-08-28T08:30:42+00:00,zc_cmp_full_zstd_single_bucket_20260828__5m_x7_00570,526049,31,386.479,Success,31,526049,382
