epoch,utc_time,stage,total_versions,max_versions,total_rowsets,max_rowsets,total_segments,max_segments,data_size,num_rows
1787909718.521683,2026-08-28T09:35:18+00:00,http_log_35m_x1,14.0,14.0,14.0,14.0,14.0,14.0,1702095140.0,60543.0
1787909723.54075,2026-08-28T09:35:23+00:00,http_log_35m_x1,11.0,11.0,11.0,11.0,11.0,11.0,1705638744.0,60698.0
1787909728.5632288,2026-08-28T09:35:28+00:00,http_log_35m_x1,12.0,12.0,12.0,12.0,12.0,12.0,1710069420.0,60853.0
1787909733.584886,2026-08-28T09:35:33+00:00,http_log_35m_x1,10.0,10.0,10.0,10.0,10.0,10.0,1714537071.0,61008.0
1787909738.6042619,2026-08-28T09:35:38+00:00,http_log_35m_x1,11.0,11.0,11.0,11.0,11.0,11.0,1719003741.0,61163.0
1787909743.6296399,2026-08-28T09:35:43+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1722838877.0,61318.0
1787909748.655089,2026-08-28T09:35:48+00:00,http_log_35m_x1,13.0,13.0,13.0,13.0,13.0,13.0,1728281308.0,61473.0
1787909753.680475,2026-08-28T09:35:53+00:00,http_log_35m_x1,10.0,10.0,10.0,10.0,10.0,10.0,1731719057.0,61628.0
1787909758.705864,2026-08-28T09:35:58+00:00,http_log_35m_x1,11.0,11.0,11.0,11.0,11.0,11.0,1736589168.0,61783.0
1787909763.7311192,2026-08-28T09:36:03+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1740367494.0,61938.0
1787909768.7565188,2026-08-28T09:36:08+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1744787769.0,62093.0
1787909773.7728589,2026-08-28T09:36:13+00:00,http_log_35m_x1,9.0,9.0,9.0,9.0,9.0,9.0,1749345860.0,62248.0
1787909778.797896,2026-08-28T09:36:18+00:00,http_log_35m_x1,10.0,10.0,10.0,10.0,10.0,10.0,1754722356.0,62434.0
1787909783.8186328,2026-08-28T09:36:23+00:00,http_log_35m_x1,11.0,11.0,11.0,11.0,11.0,11.0,1758737656.0,62589.0
1787909788.833705,2026-08-28T09:36:28+00:00,http_log_35m_x1,12.0,12.0,12.0,12.0,12.0,12.0,1763780695.0,62744.0
1787909793.845353,2026-08-28T09:36:33+00:00,http_log_35m_x1,13.0,13.0,13.0,13.0,13.0,13.0,1768460522.0,62899.0
1787909798.86011,2026-08-28T09:36:38+00:00,http_log_35m_x1,13.0,13.0,13.0,13.0,13.0,13.0,1771884948.0,63023.0
1787909803.878701,2026-08-28T09:36:43+00:00,http_log_35m_x1,14.0,14.0,14.0,14.0,14.0,14.0,1776703156.0,63178.0
1787909808.8977878,2026-08-28T09:36:48+00:00,http_log_35m_x1,12.0,12.0,12.0,12.0,12.0,12.0,1781249521.0,63364.0
1787909813.9192488,2026-08-28T09:36:53+00:00,http_log_35m_x1,13.0,13.0,13.0,13.0,13.0,13.0,1785536170.0,63519.0
1787909818.940313,2026-08-28T09:36:58+00:00,http_log_35m_x1,10.0,10.0,10.0,10.0,10.0,10.0,1790287443.0,63674.0
1787909823.9573991,2026-08-28T09:37:03+00:00,http_log_35m_x1,11.0,11.0,11.0,11.0,11.0,11.0,1794549864.0,63829.0
1787909828.973462,2026-08-28T09:37:09+00:00,http_log_35m_x1,12.0,12.0,12.0,12.0,12.0,12.0,1799206817.0,63984.0
1787909833.9938529,2026-08-28T09:37:14+00:00,http_log_35m_x1,9.0,9.0,9.0,9.0,9.0,9.0,1802928451.0,64139.0
1787909839.019298,2026-08-28T09:37:19+00:00,http_log_35m_x1,10.0,10.0,10.0,10.0,10.0,10.0,1807043639.0,64294.0
1787909844.044669,2026-08-28T09:37:24+00:00,http_log_35m_x1,11.0,11.0,11.0,11.0,11.0,11.0,1811550552.0,64449.0
1787909849.067949,2026-08-28T09:37:29+00:00,http_log_35m_x1,12.0,12.0,12.0,12.0,12.0,12.0,1816023207.0,64604.0
1787909854.0891252,2026-08-28T09:37:34+00:00,http_log_35m_x1,13.0,13.0,13.0,13.0,13.0,13.0,1820516582.0,64759.0
1787909859.113075,2026-08-28T09:37:39+00:00,http_log_35m_x1,14.0,14.0,14.0,14.0,14.0,14.0,1825051105.0,64914.0
1787909864.134122,2026-08-28T09:37:44+00:00,http_log_35m_x1,11.0,11.0,11.0,11.0,11.0,11.0,1828498853.0,65069.0
1787909869.1547709,2026-08-28T09:37:49+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909874.175152,2026-08-28T09:37:54+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909879.192138,2026-08-28T09:37:59+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909884.212011,2026-08-28T09:38:04+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909889.2356591,2026-08-28T09:38:09+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909894.254731,2026-08-28T09:38:14+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909899.2769952,2026-08-28T09:38:19+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909904.2996612,2026-08-28T09:38:24+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909909.3241558,2026-08-28T09:38:29+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909914.3494751,2026-08-28T09:38:34+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909919.3749099,2026-08-28T09:38:39+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909924.394615,2026-08-28T09:38:44+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909929.415335,2026-08-28T09:38:49+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909934.437118,2026-08-28T09:38:54+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909939.462582,2026-08-28T09:38:59+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909944.486666,2026-08-28T09:39:04+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909949.512068,2026-08-28T09:39:09+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909954.537496,2026-08-28T09:39:14+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909959.563019,2026-08-28T09:39:19+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909964.5869539,2026-08-28T09:39:24+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909969.610759,2026-08-28T09:39:29+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909974.633974,2026-08-28T09:39:34+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909979.654539,2026-08-28T09:39:39+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909984.6769128,2026-08-28T09:39:44+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909989.702284,2026-08-28T09:39:49+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909994.723839,2026-08-28T09:39:54+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787909999.749203,2026-08-28T09:39:59+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910004.767257,2026-08-28T09:40:04+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910009.78914,2026-08-28T09:40:09+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910014.814518,2026-08-28T09:40:14+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910019.835211,2026-08-28T09:40:19+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910024.855742,2026-08-28T09:40:24+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910029.877311,2026-08-28T09:40:29+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910034.900842,2026-08-28T09:40:34+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910039.922505,2026-08-28T09:40:39+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910044.93937,2026-08-28T09:40:44+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910049.95343,2026-08-28T09:40:49+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910054.9769878,2026-08-28T09:40:55+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910059.991318,2026-08-28T09:41:00+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910065.008422,2026-08-28T09:41:05+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910070.033806,2026-08-28T09:41:10+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910075.053302,2026-08-28T09:41:15+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910080.077339,2026-08-28T09:41:20+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910085.097385,2026-08-28T09:41:25+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910090.116531,2026-08-28T09:41:30+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910095.134604,2026-08-28T09:41:35+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910100.158272,2026-08-28T09:41:40+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910105.180576,2026-08-28T09:41:45+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910110.20309,2026-08-28T09:41:50+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910115.220501,2026-08-28T09:41:55+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910120.2458858,2026-08-28T09:42:00+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910125.2642188,2026-08-28T09:42:05+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910130.289713,2026-08-28T09:42:10+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910135.3048031,2026-08-28T09:42:15+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910140.329258,2026-08-28T09:42:20+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910145.350816,2026-08-28T09:42:25+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910150.369684,2026-08-28T09:42:30+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910155.390948,2026-08-28T09:42:35+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910160.413124,2026-08-28T09:42:40+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910165.437525,2026-08-28T09:42:45+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910170.4556868,2026-08-28T09:42:50+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
1787910175.4797282,2026-08-28T09:42:55+00:00,http_log_35m_x1,8.0,8.0,8.0,8.0,8.0,8.0,1828873976.0,65100.0
