batch,logical_second,utc_time,label,payload_bytes,rows,latency_ms,status,loaded_rows,loaded_bytes,load_time_ms
1039,1039,2026-08-28T09:20:04+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01039,526748,31,366.837,Success,31,526748,362
1040,1040,2026-08-28T09:20:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01040,526041,31,427.472,Success,31,526041,422
1041,1041,2026-08-28T09:20:06+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01041,526400,31,443.025,Success,31,526400,437
1042,1042,2026-08-28T09:20:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01042,526586,31,442.012,Success,31,526586,436
1043,1043,2026-08-28T09:20:08+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01043,527067,31,380.563,Success,31,527067,375
1044,1044,2026-08-28T09:20:09+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01044,525785,31,354.976,Success,31,525785,350
1045,1045,2026-08-28T09:20:10+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01045,526760,31,357.091,Success,31,526760,352
1046,1046,2026-08-28T09:20:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01046,526515,31,449.855,Success,31,526515,445
1047,1047,2026-08-28T09:20:13+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01047,526821,31,521.651,Success,31,526821,515
1048,1048,2026-08-28T09:20:13+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01048,526263,31,482.17,Success,31,526263,477
1049,1049,2026-08-28T09:20:14+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01049,525601,31,360.824,Success,31,525601,355
1050,1050,2026-08-28T09:20:16+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01050,526775,31,504.719,Success,31,526775,499
1051,1051,2026-08-28T09:20:17+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01051,526839,31,549.526,Success,31,526839,552
1052,1052,2026-08-28T09:20:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01052,527863,31,573.589,Success,31,527863,576
1053,1053,2026-08-28T09:20:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01053,526403,31,459.418,Success,31,526403,455
1054,1054,2026-08-28T09:20:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01054,525955,31,545.849,Success,31,525955,546
1055,1055,2026-08-28T09:20:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01055,526240,31,463.13,Success,31,526240,462
1056,1056,2026-08-28T09:20:21+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01056,526519,31,460.294,Success,31,526519,458
1057,1057,2026-08-28T09:20:22+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01057,526648,31,443.001,Success,31,526648,441
1058,1058,2026-08-28T09:20:23+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01058,527227,31,423.494,Success,31,527227,420
1059,1059,2026-08-28T09:20:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01059,526353,31,471.126,Success,31,526353,467
1060,1060,2026-08-28T09:20:25+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01060,527480,31,450.319,Success,31,527480,444
1061,1061,2026-08-28T09:20:26+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01061,525955,31,458.625,Success,31,525955,461
1062,1062,2026-08-28T09:20:27+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01062,527260,31,416.794,Success,31,527260,416
1063,1063,2026-08-28T09:20:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01063,526392,31,458.057,Success,31,526392,458
1064,1064,2026-08-28T09:20:29+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01064,525665,31,389.651,Success,31,525665,387
1065,1065,2026-08-28T09:20:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01065,526105,31,352.137,Success,31,526105,350
1066,1066,2026-08-28T09:20:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01066,527006,31,422.268,Success,31,527006,421
1067,1067,2026-08-28T09:20:32+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01067,525920,31,398.211,Success,31,525920,395
1068,1068,2026-08-28T09:20:33+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01068,526233,31,472.009,Success,31,526233,469
1069,1069,2026-08-28T09:20:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01069,525756,31,474.972,Success,31,525756,470
1070,1070,2026-08-28T09:20:36+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01070,526293,31,509.821,Success,31,526293,504
1071,1071,2026-08-28T09:20:36+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01071,528138,31,487.025,Success,31,528138,488
1072,1072,2026-08-28T09:20:38+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01072,526608,31,527.382,Success,31,526608,528
1073,1073,2026-08-28T09:20:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01073,526685,31,542.935,Success,31,526685,542
1074,1074,2026-08-28T09:20:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01074,526862,31,451.168,Success,31,526862,449
1075,1075,2026-08-28T09:20:40+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01075,527258,31,442.587,Success,31,527258,441
1076,1076,2026-08-28T09:20:41+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01076,525203,31,458.493,Success,31,525203,456
1077,1077,2026-08-28T09:20:42+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01077,527251,31,410.684,Success,31,527251,407
1078,1078,2026-08-28T09:20:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01078,525276,31,542.663,Success,31,525276,539
1079,1079,2026-08-28T09:20:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01079,527156,31,464.585,Success,31,527156,460
1080,1080,2026-08-28T09:20:45+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01080,526520,31,377.068,Success,31,526520,373
1081,1081,2026-08-28T09:20:46+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01081,526407,31,447.192,Success,31,526407,443
1082,1082,2026-08-28T09:20:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01082,526336,31,489.375,Success,31,526336,485
1083,1083,2026-08-28T09:20:48+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01083,526464,31,475.496,Success,31,526464,469
1084,1084,2026-08-28T09:20:50+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01084,527373,31,777.154,Success,31,527373,687
1085,1085,2026-08-28T09:20:51+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01085,527123,31,522.821,Success,31,527123,514
1086,1086,2026-08-28T09:20:52+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01086,526336,31,562.979,Success,31,526336,513
1087,1087,2026-08-28T09:20:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01087,526908,31,499.332,Success,31,526908,494
1088,1088,2026-08-28T09:20:54+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01088,526139,31,539.07,Success,31,526139,534
1089,1089,2026-08-28T09:20:54+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01089,526199,31,476.883,Success,31,526199,471
1090,1090,2026-08-28T09:20:56+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01090,526942,31,502.38,Success,31,526942,497
1091,1091,2026-08-28T09:20:56+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01091,525925,31,407.939,Success,31,525925,408
1092,1092,2026-08-28T09:20:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01092,526929,31,413.282,Success,31,526929,412
1093,1093,2026-08-28T09:20:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01093,526593,31,538.212,Success,31,526593,538
1094,1094,2026-08-28T09:20:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01094,526664,31,492.945,Success,31,526664,491
1095,1095,2026-08-28T09:21:00+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01095,527396,31,396.273,Success,31,527396,394
1096,1096,2026-08-28T09:21:01+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01096,526265,31,453.532,Success,31,526265,451
1097,1097,2026-08-28T09:21:02+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01097,526835,31,452.951,Success,31,526835,450
1098,1098,2026-08-28T09:21:03+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01098,527271,31,480.702,Success,31,527271,477
1099,1099,2026-08-28T09:21:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01099,527304,31,589.273,Success,31,527304,586
1100,1100,2026-08-28T09:21:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01100,525854,31,436.714,Success,31,525854,433
1101,1101,2026-08-28T09:21:06+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01101,527631,31,494.104,Success,31,527631,486
1102,1102,2026-08-28T09:21:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01102,525931,31,483.939,Success,31,525931,480
1103,1103,2026-08-28T09:21:08+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01103,526710,31,477.963,Success,31,526710,473
1104,1104,2026-08-28T09:21:09+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01104,526149,31,474.786,Success,31,526149,470
1105,1105,2026-08-28T09:21:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01105,527805,31,527.126,Success,31,527805,521
1106,1106,2026-08-28T09:21:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01106,526305,31,478.641,Success,31,526305,474
1107,1107,2026-08-28T09:21:12+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01107,527082,31,465.449,Success,31,527082,460
1108,1108,2026-08-28T09:21:13+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01108,526828,31,451.672,Success,31,526828,447
1109,1109,2026-08-28T09:21:15+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01109,526988,31,506.256,Success,31,526988,500
1110,1110,2026-08-28T09:21:16+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01110,526785,31,530.13,Success,31,526785,524
1111,1111,2026-08-28T09:21:17+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01111,526456,31,528.405,Success,31,526456,531
1112,1112,2026-08-28T09:21:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01112,527367,31,557.211,Success,31,527367,559
1113,1113,2026-08-28T09:21:19+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01113,527625,31,523.825,Success,31,527625,523
1114,1114,2026-08-28T09:21:19+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01114,526620,31,485.253,Success,31,526620,483
1115,1115,2026-08-28T09:21:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01115,526593,31,494.039,Success,31,526593,492
1116,1116,2026-08-28T09:21:22+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01116,526543,31,544.924,Success,31,526543,543
1117,1117,2026-08-28T09:21:23+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01117,526359,31,691.956,Success,31,526359,690
1118,1118,2026-08-28T09:21:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01118,525135,31,506.767,Success,31,525135,502
1119,1119,2026-08-28T09:21:25+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01119,528011,31,542.834,Success,31,528011,539
1120,1120,2026-08-28T09:21:25+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01120,527323,31,406.671,Success,31,527323,402
1121,1121,2026-08-28T09:21:27+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01121,525204,31,504.783,Success,31,525204,500
1122,1122,2026-08-28T09:21:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01122,526339,31,534.44,Success,31,526339,529
1123,1123,2026-08-28T09:21:29+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01123,526582,31,512.517,Success,31,526582,507
1124,1124,2026-08-28T09:21:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01124,527179,31,522.722,Success,31,527179,518
1125,1125,2026-08-28T09:21:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01125,527223,31,475.351,Success,31,527223,469
1126,1126,2026-08-28T09:21:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01126,525947,31,482.966,Success,31,525947,478
1127,1127,2026-08-28T09:21:32+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01127,526379,31,452.346,Success,31,526379,447
1128,1128,2026-08-28T09:21:33+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01128,526555,31,457.802,Success,31,526555,452
1129,1129,2026-08-28T09:21:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01129,527293,31,441.904,Success,31,527293,436
1130,1130,2026-08-28T09:21:36+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01130,526595,31,497.384,Success,31,526595,489
1131,1131,2026-08-28T09:21:37+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01131,527093,31,575.989,Success,31,527093,579
1132,1132,2026-08-28T09:21:38+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01132,528008,31,507.771,Success,31,528008,509
1133,1133,2026-08-28T09:21:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01133,526532,31,503.654,Success,31,526532,503
1134,1134,2026-08-28T09:21:40+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01134,526730,31,574.997,Success,31,526730,575
1135,1135,2026-08-28T09:21:41+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01135,526462,31,649.91,Success,31,526462,646
1136,1136,2026-08-28T09:21:42+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01136,526184,31,594.811,Success,31,526184,593
1137,1137,2026-08-28T09:21:43+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01137,527664,31,563.13,Success,31,527664,561
1138,1138,2026-08-28T09:21:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01138,527526,31,676.997,Success,31,527526,674
1139,1139,2026-08-28T09:21:45+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01139,527572,31,570.816,Success,31,527572,565
1140,1140,2026-08-28T09:21:46+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01140,526157,31,579.473,Success,31,526157,574
1141,1141,2026-08-28T09:21:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01141,526376,31,586.199,Success,31,526376,590
1142,1142,2026-08-28T09:21:48+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01142,527413,31,660.281,Success,31,527413,663
1143,1143,2026-08-28T09:21:49+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01143,526075,31,508.532,Success,31,526075,508
1144,1144,2026-08-28T09:21:50+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01144,525690,31,560.424,Success,31,525690,560
1145,1145,2026-08-28T09:21:51+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01145,526535,31,713.366,Success,31,526535,711
1146,1146,2026-08-28T09:21:52+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01146,526421,31,568.89,Success,31,526421,564
1147,1147,2026-08-28T09:21:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01147,525689,31,601.77,Success,31,525689,599
1148,1148,2026-08-28T09:21:54+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01148,526042,31,580.501,Success,31,526042,577
1149,1149,2026-08-28T09:21:55+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01149,526148,31,562.199,Success,31,526148,558
1150,1150,2026-08-28T09:21:56+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01150,527197,31,529.914,Success,31,527197,524
1151,1151,2026-08-28T09:21:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01151,527318,31,501.361,Success,31,527318,505
1152,1152,2026-08-28T09:21:58+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01152,525997,31,529.193,Success,31,525997,531
1153,1153,2026-08-28T09:21:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01153,526807,31,642.73,Success,31,526807,646
1154,1154,2026-08-28T09:21:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01154,527026,31,494.494,Success,31,527026,494
1155,1155,2026-08-28T09:22:00+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01155,527648,31,444.247,Success,31,527648,443
1156,1156,2026-08-28T09:22:01+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01156,526448,31,475.221,Success,31,526448,474
1157,1157,2026-08-28T09:22:03+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01157,527455,31,517.09,Success,31,527455,515
1158,1158,2026-08-28T09:22:03+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01158,527402,31,410.722,Success,31,527402,407
1159,1159,2026-08-28T09:22:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01159,526496,31,531.643,Success,31,526496,528
1160,1160,2026-08-28T09:22:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01160,525921,31,444.125,Success,31,525921,438
1161,1161,2026-08-28T09:22:06+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01161,526471,31,408.783,Success,31,526471,409
1162,1162,2026-08-28T09:22:08+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01162,527239,31,542.822,Success,31,527239,544
1163,1163,2026-08-28T09:22:08+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01163,526925,31,414.004,Success,31,526925,413
1164,1164,2026-08-28T09:22:10+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01164,526400,31,532.167,Success,31,526400,532
1165,1165,2026-08-28T09:22:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01165,526736,31,583.725,Success,31,526736,583
1166,1166,2026-08-28T09:22:11+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01166,527233,31,432.838,Success,31,527233,431
1167,1167,2026-08-28T09:22:13+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01167,526777,31,588.087,Success,31,526777,587
1168,1168,2026-08-28T09:22:14+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01168,527149,31,557.422,Success,31,527149,555
1169,1169,2026-08-28T09:22:15+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01169,525604,31,528.382,Success,31,525604,522
1170,1170,2026-08-28T09:22:16+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01170,527168,31,518.884,Success,31,527168,511
1171,1171,2026-08-28T09:22:17+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01171,526553,31,597.527,Success,31,526553,598
1172,1172,2026-08-28T09:22:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01172,526665,31,517.289,Success,31,526665,519
1173,1173,2026-08-28T09:22:18+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01173,527026,31,441.752,Success,31,527026,441
1174,1174,2026-08-28T09:22:20+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01174,526715,31,514.004,Success,31,526715,510
1175,1175,2026-08-28T09:22:21+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01175,525557,31,688.092,Success,31,525557,686
1176,1176,2026-08-28T09:22:21+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01176,525373,31,447.939,Success,31,525373,446
1177,1177,2026-08-28T09:22:23+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01177,526848,31,597.954,Success,31,526848,596
1178,1178,2026-08-28T09:22:24+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01178,527041,31,535.616,Success,31,527041,533
1179,1179,2026-08-28T09:22:25+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01179,526030,31,598.315,Success,31,526030,593
1180,1180,2026-08-28T09:22:26+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01180,527757,31,683.567,Success,31,527757,669
1181,1181,2026-08-28T09:22:27+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01181,525378,31,519.489,Success,31,525378,522
1182,1182,2026-08-28T09:22:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01182,525562,31,510.129,Success,31,525562,512
1183,1183,2026-08-28T09:22:28+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01183,525911,31,441.57,Success,31,525911,441
1184,1184,2026-08-28T09:22:30+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01184,526853,31,498.39,Success,31,526853,499
1185,1185,2026-08-28T09:22:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01185,526461,31,531.522,Success,31,526461,530
1186,1186,2026-08-28T09:22:31+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01186,527159,31,437.402,Success,31,527159,434
1187,1187,2026-08-28T09:22:32+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01187,526907,31,443.32,Success,31,526907,441
1188,1188,2026-08-28T09:22:34+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01188,528005,31,507.417,Success,31,528005,506
1189,1189,2026-08-28T09:22:35+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01189,527685,31,520.527,Success,31,527685,516
1190,1190,2026-08-28T09:22:35+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01190,526227,31,498.231,Success,31,526227,492
1191,1191,2026-08-28T09:22:37+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01191,526407,31,551.404,Success,31,526407,552
1192,1192,2026-08-28T09:22:37+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01192,526716,31,474.364,Success,31,526716,472
1193,1193,2026-08-28T09:22:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01193,525690,31,527.12,Success,31,525690,525
1194,1194,2026-08-28T09:22:39+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01194,526923,31,483.91,Success,31,526923,483
1195,1195,2026-08-28T09:22:41+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01195,525921,31,653.21,Success,31,525921,652
1196,1196,2026-08-28T09:22:41+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01196,526101,31,441.251,Success,31,526101,438
1197,1197,2026-08-28T09:22:43+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01197,526381,31,503.027,Success,31,526381,499
1198,1198,2026-08-28T09:22:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01198,526107,31,517.556,Success,31,526107,513
1199,1199,2026-08-28T09:22:44+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01199,527090,31,465.899,Success,31,527090,462
1200,1200,2026-08-28T09:22:46+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01200,526998,31,567.466,Success,31,526998,562
1201,1201,2026-08-28T09:22:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01201,526091,31,595.984,Success,31,526091,591
1202,1202,2026-08-28T09:22:47+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01202,526461,31,416.484,Success,31,526461,412
1203,1203,2026-08-28T09:22:49+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01203,527266,31,514.986,Success,31,527266,510
1204,1204,2026-08-28T09:22:50+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01204,525595,31,531.841,Success,31,525595,527
1205,1205,2026-08-28T09:22:51+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01205,526607,31,582.915,Success,31,526607,574
1206,1206,2026-08-28T09:22:51+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01206,526654,31,473.494,Success,31,526654,467
1207,1207,2026-08-28T09:22:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01207,526828,31,585.278,Success,31,526828,579
1208,1208,2026-08-28T09:22:53+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01208,526427,31,462.638,Success,31,526427,457
1209,1209,2026-08-28T09:22:55+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01209,526764,31,534.514,Success,31,526764,528
1210,1210,2026-08-28T09:22:56+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01210,527046,31,537.484,Success,31,527046,527
1211,1211,2026-08-28T09:22:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01211,526362,31,528.369,Success,31,526362,530
1212,1212,2026-08-28T09:22:57+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01212,526907,31,473.897,Success,31,526907,475
1213,1213,2026-08-28T09:22:58+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01213,525700,31,479.604,Success,31,525700,478
1214,1214,2026-08-28T09:22:59+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01214,526467,31,470.153,Success,31,526467,465
1215,1215,2026-08-28T09:23:01+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01215,526554,31,515.167,Success,31,526554,506
1216,1216,2026-08-28T09:23:02+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01216,526396,31,612.91,Success,31,526396,609
1217,1217,2026-08-28T09:23:03+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01217,526035,31,612.969,Success,31,526035,609
1218,1218,2026-08-28T09:23:04+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01218,526983,31,1022.069,Success,31,526983,1020
1219,1219,2026-08-28T09:23:05+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01219,525822,31,616.441,Success,31,525822,611
1220,1220,2026-08-28T09:23:06+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01220,527485,31,782.587,Success,31,527485,780
1221,1221,2026-08-28T09:23:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01221,525798,31,573.681,Success,31,525798,576
1222,1222,2026-08-28T09:23:07+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01222,527462,31,489.288,Success,31,527462,491
1223,1223,2026-08-28T09:23:09+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01223,527142,31,568.885,Success,31,527142,570
1224,1224,2026-08-28T09:23:09+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01224,525950,31,418.203,Success,31,525950,417
1225,1225,2026-08-28T09:23:10+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01225,527323,31,463.496,Success,31,527323,462
1226,1226,2026-08-28T09:23:12+00:00,zc_cmp_full_zstd_single_bucket_20260828_35m_x1_01226,526976,31,521.154,Success,31,526976,519
